scenario,mois,date_calendrier,annee,equipes,independants,organisateurs,organisateurs_solo,organisateurs_pro,clubs_tri,coachs_tri,athletes_tri,coachs_running,clubs_running,clients_multisport,clients_total_endurance,mrr_multisport,part_mrr_multisport_pct,arpu_equipe,mrr_equipes,mrr_independants,mrr_abonnements,mrr_marketplace,gmv_marketplace_mois,missions_vacataires_mois,commission_missions_pct,part_mrr_international_pct,mrr_enterprise,mrr_total,arr,marge_brute_pct,marge_brute_eur,cogs_variables,couts_infra_outils,couts_rh_equipe,effectif_etp,salaire_fondateur_net,dividendes_fondateur_net,remuneration_totale_net,remuneration_lissee_annuelle,mode_remuneration,cout_total_mensuel,resultat_net,tresorerie,multiple_valorisation,valorisation_eur,vs_ippogee,objectif_15k,objectif_100M
Upside international (stretch),84,nov. 2034,Y7,2682.3,18023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20706.0,0.0,0.0,129.0,347201.0,147791.0,494993.0,44002.0,448116.0,543.2,11.3,68.0,45000.0,583994.0,7007931.0,86.1,503094.0,80901.0,62000.0,1550.0,4,5000,140545.0,145545.0,234559.0,optimal,73033.0,430060.0,18943200.0,17.6,123339593.0,DÉPASSÉ,,OUI
Upside international (stretch),85,déc. 2034,Y8,2726.7,18260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20987.0,0.0,0.0,130.0,354633.0,149734.0,504367.0,44980.0,458348.0,555.6,11.3,68.0,45000.0,594347.0,7132168.0,86.1,511971.0,82376.0,62000.0,1550.0,4,5000,0.0,5000.0,232506.0,optimal,73033.0,438938.0,19382138.0,17.6,125526161.0,DÉPASSÉ,,OUI
Upside international (stretch),86,jan. 2035,Y8,2770.9,18494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21265.0,0.0,0.0,131.0,362087.0,151652.0,513739.0,45963.0,468631.0,568.0,11.2,68.0,45000.0,604703.0,7256431.0,86.1,520852.0,83851.0,62000.0,1550.0,4,5000,0.0,5000.0,230500.0,optimal,73033.0,447818.0,19829956.0,17.6,127713185.0,DÉPASSÉ,,OUI
Upside international (stretch),87,fév. 2035,Y8,2814.8,18725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21540.0,0.0,0.0,131.0,369564.0,153546.0,523110.0,46950.0,478962.0,580.6,11.2,68.0,45000.0,615060.0,7380719.0,86.1,529735.0,85325.0,62000.0,1550.0,4,5000,149362.0,154362.0,249142.0,optimal,73033.0,456702.0,20088156.0,17.6,129900662.0,DÉPASSÉ,,OUI
Upside international (stretch),88,mars 2035,Y8,2858.5,18953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21812.0,0.0,0.0,132.0,377062.0,155417.0,532479.0,47941.0,489342.0,593.1,11.2,68.0,45000.0,625419.0,7505033.0,86.1,538621.0,86798.0,62000.0,1550.0,4,5000,0.0,5000.0,246992.0,optimal,73033.0,465588.0,20553744.0,17.6,132088586.0,DÉPASSÉ,,OUI
Upside international (stretch),89,avr. 2035,Y8,2902.0,19179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22081.0,0.0,0.0,133.0,384582.0,157264.0,541846.0,48935.0,499770.0,605.8,11.2,68.0,45000.0,635781.0,7629372.0,86.1,547511.0,88270.0,62000.0,1550.0,4,5000,0.0,5000.0,244891.0,optimal,73033.0,474477.0,21028221.0,17.6,134276953.0,DÉPASSÉ,,OUI
Upside international (stretch),90,mai 2035,Y8,2945.1,19401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22346.0,0.0,0.0,133.0,392123.0,159088.0,551211.0,49934.0,510246.0,618.5,11.2,68.0,45000.0,646145.0,7753736.0,86.1,556403.0,89742.0,62000.0,1550.0,4,5000,158343.0,163343.0,263949.0,optimal,73033.0,483369.0,21301271.0,17.6,136465759.0,DÉPASSÉ,,OUI
Upside international (stretch),91,juin 2035,Y8,2988.1,19621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22609.0,0.0,0.0,134.0,399685.0,160890.0,560574.0,50936.0,520769.0,631.2,11.2,68.0,45000.0,656510.0,7878125.0,86.1,565297.0,91213.0,62000.0,1550.0,4,5000,0.0,5000.0,261708.0,optimal,73033.0,492264.0,21793535.0,17.6,138654998.0,DÉPASSÉ,,OUI
Upside international (stretch),92,juil. 2035,Y8,3030.8,19838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22868.0,0.0,0.0,134.0,407267.0,162669.0,569936.0,51942.0,531338.0,644.0,11.2,68.0,45000.0,666878.0,8002538.0,86.1,574195.0,92683.0,62000.0,1550.0,4,5000,0.0,5000.0,259516.0,optimal,73033.0,501161.0,22294697.0,17.6,140844666.0,DÉPASSÉ,,OUI
Upside international (stretch),93,août 2035,Y8,3073.3,20052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23125.0,0.0,0.0,135.0,414871.0,164425.0,579296.0,52952.0,541954.0,656.9,11.2,68.0,45000.0,677248.0,8126975.0,86.1,583095.0,94153.0,62000.0,1550.0,4,5000,167332.0,172332.0,278962.0,optimal,73033.0,510062.0,22582611.0,17.6,143034757.0,DÉPASSÉ,,OUI
Upside international (stretch),94,sept. 2035,Y8,3115.5,20263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23379.0,0.0,0.0,136.0,422494.0,166160.0,588654.0,53965.0,552614.0,669.8,11.2,68.0,45000.0,687620.0,8251436.0,86.1,591998.0,95622.0,62000.0,1550.0,4,5000,0.0,5000.0,276632.0,optimal,73033.0,518965.0,23101576.0,17.6,145225265.0,DÉPASSÉ,,OUI
Upside international (stretch),95,oct. 2035,Y8,3157.5,20472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23630.0,0.0,0.0,136.0,430138.0,167873.0,598011.0,54982.0,563320.0,682.8,11.2,68.0,45000.0,697993.0,8375920.0,86.1,600903.0,97090.0,62000.0,1550.0,4,5000,0.0,5000.0,274352.0,optimal,73033.0,527870.0,23629446.0,17.6,147416186.0,DÉPASSÉ,,OUI
Upside international (stretch),96,nov. 2035,Y8,3199.3,20679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23878.0,0.0,0.0,137.0,437801.0,169565.0,607366.0,56003.0,574071.0,695.8,11.2,68.0,45000.0,708369.0,8500427.0,86.1,609812.0,98557.0,62000.0,1550.0,4,5000,176330.0,181330.0,294160.0,optimal,73033.0,536778.0,23932238.0,17.6,149607513.0,DÉPASSÉ,,OUI
Upside international (stretch),97,déc. 2035,Y9,3240.8,20882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24123.0,0.0,0.0,137.0,445484.0,171235.0,616719.0,57027.0,584865.0,708.9,11.2,68.0,45000.0,718746.0,8624957.0,86.1,618722.0,100024.0,62000.0,1550.0,4,5000,0.0,5000.0,291746.0,optimal,73033.0,545689.0,24477927.0,17.6,151799241.0,DÉPASSÉ,,OUI
Upside international (stretch),98,jan. 2036,Y9,3282.1,21084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24366.0,0.0,0.0,138.0,453186.0,172885.0,626071.0,58055.0,595703.0,722.1,11.2,68.0,45000.0,729126.0,8749509.0,86.1,627636.0,101490.0,62000.0,1550.0,4,5000,0.0,5000.0,289381.0,optimal,73033.0,554602.0,25032529.0,17.6,153991362.0,DÉPASSÉ,,OUI
Upside international (stretch),99,fév. 2036,Y9,3323.2,21282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24605.0,0.0,0.0,139.0,460907.0,174514.0,635421.0,59086.0,606584.0,735.3,11.2,68.0,45000.0,739507.0,8874084.0,86.1,636552.0,102955.0,62000.0,1550.0,4,5000,185335.0,190335.0,309529.0,optimal,73033.0,563518.0,25350212.0,17.6,156183871.0,DÉPASSÉ,,OUI
Upside international (stretch),100,mars 2036,Y9,3364.0,21478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24842.0,0.0,0.0,139.0,468646.0,176123.0,644769.0,60121.0,617508.0,748.5,11.2,68.0,45000.0,749890.0,8998680.0,86.1,645470.0,104420.0,62000.0,1550.0,4,5000,0.0,5000.0,307034.0,optimal,73033.0,572437.0,25922649.0,17.6,158376762.0,DÉPASSÉ,,OUI
Upside international (stretch),101,avr. 2036,Y9,3404.6,21672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25077.0,0.0,0.0,140.0,476404.0,177712.0,654116.0,61159.0,628474.0,761.8,11.2,68.0,45000.0,760275.0,9123297.0,86.1,654391.0,105884.0,62000.0,1550.0,4,5000,0.0,5000.0,304588.0,optimal,73033.0,581357.0,26504006.0,17.6,160570028.0,DÉPASSÉ,,OUI
Upside international (stretch),102,mai 2036,Y9,3445.0,21863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25308.0,0.0,0.0,141.0,484181.0,179280.0,663461.0,62200.0,639481.0,775.1,11.2,68.0,45000.0,770661.0,9247935.0,86.1,663314.0,107347.0,62000.0,1550.0,4,5000,194348.0,199348.0,325055.0,optimal,73033.0,590281.0,26836591.0,17.6,162763661.0,DÉPASSÉ,,OUI
Upside international (stretch),103,juin 2036,Y9,3485.2,22052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25538.0,0.0,0.0,141.0,491975.0,180830.0,672805.0,63245.0,650530.0,788.5,11.2,68.0,45000.0,781050.0,9372594.0,86.1,672239.0,108810.0,62000.0,1550.0,4,5000,0.0,5000.0,322481.0,optimal,73033.0,599206.0,27435797.0,17.6,164957656.0,DÉPASSÉ,,OUI
Upside international (stretch),104,juil. 2036,Y9,3525.1,22239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25764.0,0.0,0.0,142.0,499787.0,182359.0,682147.0,64293.0,661619.0,802.0,11.2,68.0,45000.0,791439.0,9497273.0,86.1,681167.0,110272.0,62000.0,1550.0,4,5000,0.0,5000.0,319957.0,optimal,73033.0,608134.0,28043931.0,17.6,167152005.0,DÉPASSÉ,,OUI
Upside international (stretch),105,août 2036,Y9,3564.8,22423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25988.0,0.0,0.0,142.0,507617.0,183870.0,691487.0,65344.0,672749.0,815.5,11.2,68.0,45000.0,801831.0,9621972.0,86.1,690098.0,111733.0,62000.0,1550.0,4,5000,203369.0,208369.0,340724.0,optimal,73033.0,617064.0,28391431.0,17.6,169346701.0,DÉPASSÉ,,OUI
Upside international (stretch),106,sept. 2036,Y9,3604.3,22605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26209.0,0.0,0.0,143.0,515464.0,185362.0,700826.0,66399.0,683918.0,829.0,11.1,68.0,45000.0,812224.0,9746690.0,86.1,699030.0,113194.0,62000.0,1550.0,4,5000,0.0,5000.0,338076.0,optimal,73033.0,625997.0,29017428.0,17.6,171541737.0,DÉPASSÉ,,OUI
Upside international (stretch),107,oct. 2036,Y9,3643.6,22785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26428.0,0.0,0.0,144.0,523327.0,186835.0,710163.0,67456.0,695127.0,842.6,11.1,68.0,45000.0,822619.0,9871426.0,86.1,707965.0,114654.0,62000.0,1550.0,4,5000,0.0,5000.0,335477.0,optimal,73033.0,634931.0,29652359.0,17.6,173737105.0,DÉPASSÉ,,OUI
Upside international (stretch),108,nov. 2036,Y9,3682.6,22962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26645.0,0.0,0.0,144.0,531208.0,188290.0,719498.0,68517.0,706375.0,856.2,11.1,68.0,45000.0,833015.0,9996182.0,86.1,716902.0,116114.0,62000.0,1550.0,4,5000,212396.0,217396.0,356526.0,optimal,73033.0,643868.0,30014785.0,17.6,175932798.0,DÉPASSÉ,,OUI
Upside international (stretch),109,déc. 2036,Y10,3721.5,23137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26859.0,0.0,0.0,145.0,539105.0,189727.0,728832.0,69581.0,717661.0,869.9,11.1,68.0,45000.0,843413.0,10120955.0,86.1,725841.0,117572.0,62000.0,1550.0,4,5000,0.0,5000.0,353805.0,optimal,73033.0,652807.0,30667592.0,20.0,202419100.0,DÉPASSÉ,,OUI
Upside international (stretch),110,jan. 2037,Y10,3760.1,23310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27071.0,0.0,0.0,145.0,547019.0,191146.0,738165.0,70647.0,728986.0,883.6,11.1,68.0,45000.0,853812.0,10245746.0,86.1,734782.0,119030.0,62000.0,1550.0,4,5000,0.0,5000.0,351134.0,optimal,73033.0,661748.0,31329340.0,20.0,204914918.0,DÉPASSÉ,,OUI
Upside international (stretch),111,fév. 2037,Y10,3798.5,23481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27280.0,0.0,0.0,146.0,554949.0,192547.0,747495.0,71717.0,740347.0,897.4,11.1,68.0,45000.0,864213.0,10370554.0,86.1,743725.0,120488.0,62000.0,1550.0,4,5000,221430.0,226430.0,372450.0,optimal,73033.0,670692.0,31706702.0,20.0,207411079.0,DÉPASSÉ,,OUI
Upside international (stretch),112,mars 2037,Y10,3836.7,23650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27487.0,0.0,0.0,147.0,562895.0,193930.0,756825.0,72790.0,751747.0,911.2,11.1,68.0,45000.0,874615.0,10495379.0,86.1,752670.0,121945.0,62000.0,1550.0,4,5000,0.0,5000.0,369660.0,optimal,73033.0,679637.0,32386339.0,20.0,209907574.0,DÉPASSÉ,,OUI
Upside international (stretch),113,avr. 2037,Y10,3874.6,23817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27691.0,0.0,0.0,147.0,570856.0,195296.0,766152.0,73866.0,763182.0,925.1,11.1,68.0,45000.0,885018.0,10620220.0,86.1,761617.0,123401.0,62000.0,1550.0,4,5000,0.0,5000.0,366920.0,optimal,73033.0,688584.0,33074923.0,20.0,212404393.0,DÉPASSÉ,,OUI
Upside international (stretch),114,mai 2037,Y10,3912.4,23981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27894.0,0.0,0.0,148.0,578833.0,196645.0,775478.0,74945.0,774655.0,939.0,11.1,68.0,45000.0,895423.0,10745076.0,86.1,770566.0,124857.0,62000.0,1550.0,4,5000,230471.0,235471.0,388488.0,optimal,73033.0,697533.0,33467231.0,20.0,214901528.0,DÉPASSÉ,,OUI
Upside international (stretch),115,juin 2037,Y10,3949.9,24144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28094.0,0.0,0.0,149.0,586825.0,197978.0,784803.0,76026.0,786163.0,952.9,11.1,68.0,45000.0,905829.0,10869948.0,86.1,779517.0,126312.0,62000.0,1550.0,4,5000,0.0,5000.0,385631.0,optimal,73033.0,706484.0,34173715.0,20.0,217398969.0,DÉPASSÉ,,OUI
Upside international (stretch),116,juil. 2037,Y10,3987.3,24304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28291.0,0.0,0.0,149.0,594832.0,199293.0,794126.0,77111.0,797706.0,966.9,11.1,68.0,45000.0,916236.0,10994835.0,86.1,788470.0,127766.0,62000.0,1550.0,4,5000,0.0,5000.0,382824.0,optimal,73033.0,715437.0,34889152.0,20.0,219896706.0,DÉPASSÉ,,OUI
Upside international (stretch),117,août 2037,Y10,4024.4,24463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28487.0,0.0,0.0,150.0,602854.0,200593.0,803447.0,78198.0,809285.0,981.0,11.1,68.0,45000.0,926645.0,11119737.0,86.1,797425.0,129220.0,62000.0,1550.0,4,5000,239517.0,244517.0,404631.0,optimal,73033.0,724392.0,35296416.0,20.0,222394730.0,DÉPASSÉ,,OUI
Upside international (stretch),118,sept. 2037,Y10,4061.3,24619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28680.0,0.0,0.0,150.0,610891.0,201876.0,812767.0,79288.0,820898.0,995.0,11.1,68.0,45000.0,937054.0,11244652.0,86.1,806382.0,130673.0,62000.0,1550.0,4,5000,0.0,5000.0,401710.0,optimal,73033.0,733348.0,36029764.0,20.0,224893032.0,DÉPASSÉ,,OUI
Upside international (stretch),119,oct. 2037,Y10,4098.1,24773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28872.0,0.0,0.0,151.0,618942.0,203143.0,822085.0,80380.0,832546.0,1009.1,11.1,68.0,45000.0,947465.0,11369580.0,86.1,815340.0,132125.0,62000.0,1550.0,4,5000,0.0,5000.0,398838.0,optimal,73033.0,742306.0,36772071.0,20.0,227391602.0,DÉPASSÉ,,OUI
Upside international (stretch),120,nov. 2037,Y10,4134.6,24926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29061.0,0.0,0.0,152.0,627007.0,204394.0,831401.0,81476.0,844227.0,1023.3,11.1,68.0,45000.0,957877.0,11494521.0,86.1,824300.0,133577.0,62000.0,1550.0,4,5000,248569.0,253569.0,420872.0,optimal,73033.0,751266.0,37194299.0,20.0,229890429.0,DÉPASSÉ,,OUI
Leader Multisport (cyclisme + tri + run),1,déc. 2027,Y1,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,74.0,297.0,180.0,477.0,0.0,0.0,0.0,0.0,0.0,0,477.0,5725.0,83.8,400.0,77.0,2200.0,0.0,1,0,0.0,0.0,0.0,optimal,2200.0,-1800.0,118200.0,6.4,36641.0,En cours,,
Leader Multisport (cyclisme + tri + run),2,jan. 2028,Y1,8.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,74.0,592.0,359.0,950.0,0.0,0.0,0.0,0.0,0.0,0,950.0,11404.0,83.8,797.0,154.0,2200.0,0.0,1,0,0.0,0.0,0.0,optimal,2200.0,-1403.0,116797.0,6.4,72986.0,En cours,,
Leader Multisport (cyclisme + tri + run),3,fév. 2028,Y1,11.9,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,74.0,885.0,534.0,1420.0,0.0,0.0,0.0,0.0,0.0,0,1420.0,17037.0,83.8,1190.0,230.0,2200.0,250.0,2,0,0.0,0.0,0.0,optimal,2450.0,-1260.0,115537.0,7.0,119260.0,En cours,,
Leader Multisport (cyclisme + tri + run),4,mars 2028,Y1,15.9,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,74.0,1184.0,713.0,1897.0,0.0,0.0,0.0,0.0,1.2,0,1897.0,22764.0,83.8,1591.0,306.0,2200.0,250.0,2,0,0.0,0.0,0.0,optimal,2450.0,-859.0,114677.0,7.0,159350.0,En cours,,
Leader Multisport (cyclisme + tri + run),5,avr. 2028,Y1,20.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,74.0,1488.0,893.0,2381.0,0.0,0.0,0.0,0.0,2.3,0,2381.0,28570.0,83.9,1997.0,384.0,2200.0,250.0,2,0,0.0,0.0,0.0,optimal,2450.0,-453.0,114224.0,7.0,199987.0,En cours,,
Leader Multisport (cyclisme + tri + run),6,mai 2028,Y1,24.1,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,75.0,1796.0,1075.0,2871.0,0.0,0.0,0.0,0.0,3.5,0,2871.0,34453.0,83.9,2409.0,462.0,2200.0,1550.0,4,0,0.0,0.0,0.0,optimal,3750.0,-1341.0,112883.0,7.0,241171.0,En cours,,
Leader Multisport (cyclisme + tri + run),7,juin 2028,Y1,31.4,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,0.0,75.0,2347.0,1556.0,3903.0,0.0,0.0,0.0,0.0,4.7,0,3903.0,46839.0,83.9,3276.0,627.0,2200.0,1550.0,4,0,0.0,0.0,0.0,optimal,3750.0,-474.0,112409.0,7.0,327876.0,En cours,,
Leader Multisport (cyclisme + tri + run),8,juil. 2028,Y1,38.8,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,0.0,0.0,75.0,2906.0,2042.0,4948.0,0.0,0.0,0.0,0.0,5.8,0,4948.0,59377.0,84.0,4154.0,794.0,2200.0,1550.0,4,217.0,0.0,217.0,325.0,optimal,4154.0,0.0,112409.0,7.0,415637.0,En cours,,
Leader Multisport (cyclisme + tri + run),9,août 2028,Y1,46.2,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,0.0,0.0,75.0,3472.0,2533.0,6005.0,0.0,0.0,0.0,0.0,7.0,0,6005.0,72064.0,84.0,5044.0,962.0,2200.0,1550.0,4,693.0,0.0,693.0,1213.0,optimal,5044.0,0.0,112409.0,7.0,504451.0,En cours,,
Leader Multisport (cyclisme + tri + run),10,sept. 2028,Y1,53.7,369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,0.0,0.0,75.0,4046.0,3029.0,7075.0,0.0,0.0,0.0,0.0,8.2,0,7075.0,84902.0,84.0,5944.0,1131.0,2200.0,1550.0,4,1175.0,0.0,1175.0,2502.0,optimal,5944.0,0.0,112409.0,7.0,594313.0,En cours,,
Leader Multisport (cyclisme + tri + run),11,oct. 2028,Y1,61.3,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.0,0.0,0.0,75.0,4628.0,3529.0,8157.0,0.0,0.0,0.0,0.0,9.3,0,8157.0,97888.0,84.0,6855.0,1302.0,2200.0,1550.0,4,1663.0,0.0,1663.0,4089.0,optimal,6855.0,0.0,112409.0,7.0,685218.0,En cours,,
Leader Multisport (cyclisme + tri + run),12,nov. 2028,Y1,69.0,492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.0,0.0,0.0,76.0,5218.0,4034.0,9252.0,0.0,0.0,0.0,0.0,10.5,0,9252.0,111023.0,84.1,7777.0,1475.0,2200.0,1550.0,4,2000,0.0,2000.0,5749.0,optimal,7483.0,293.0,112702.0,9.0,999209.0,En cours,,
Leader Multisport (cyclisme + tri + run),13,déc. 2028,Y2,76.7,554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.0,0.0,0.0,77.0,5879.0,4544.0,10423.0,0.0,0.0,0.0,0.0,11.7,0,10423.0,125070.0,84.1,8764.0,1659.0,4800.0,1550.0,4,1293.0,0.0,1293.0,6500.0,optimal,8764.0,0.0,112702.0,9.0,1125630.0,En cours,,
Leader Multisport (cyclisme + tri + run),14,jan. 2029,Y2,84.5,617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.0,0.0,0.0,78.0,6561.0,5058.0,11619.0,0.0,0.0,0.0,0.0,12.8,0,11619.0,139423.0,84.1,9772.0,1846.0,4800.0,1550.0,4,1833.0,0.0,1833.0,7607.0,optimal,9772.0,0.0,112702.0,9.0,1254808.0,En cours,,
Leader Multisport (cyclisme + tri + run),15,fév. 2029,Y2,92.4,680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772.0,0.0,0.0,79.0,7264.0,5577.0,12840.0,0.0,0.0,0.0,0.0,14.0,0,12840.0,154085.0,84.1,10803.0,2037.0,4800.0,1550.0,4,2386.0,0.0,2386.0,9008.0,optimal,10803.0,0.0,112702.0,9.0,1386762.0,En cours,,
Leader Multisport (cyclisme + tri + run),16,mars 2029,Y2,100.4,744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844.0,0.0,0.0,80.0,7988.0,6100.0,14088.0,0.0,0.0,0.0,0.0,15.2,0,14088.0,169057.0,84.2,11857.0,2231.0,4800.0,1550.0,4,2500,0.0,2500.0,10320.0,optimal,11017.0,840.0,113543.0,9.0,1521516.0,En cours,,
Leader Multisport (cyclisme + tri + run),17,avr. 2029,Y2,108.4,808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917.0,0.0,0.0,81.0,8735.0,6627.0,15362.0,0.0,0.0,0.0,0.0,16.3,0,15362.0,184343.0,84.2,12933.0,2429.0,4800.0,1550.0,4,2500,0.0,2500.0,11478.0,optimal,11017.0,1916.0,115459.0,9.0,1659091.0,En cours,,
Leader Multisport (cyclisme + tri + run),18,mai 2029,Y2,116.4,873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0,0.0,0.0,82.0,9503.0,7159.0,16662.0,0,0.0,0.0,11.5,17.5,0,16662.0,199946.0,84.2,14032.0,2630.0,4800.0,1550.0,4,2500,0.0,2500.0,12507.0,optimal,11017.0,3015.0,118474.0,10.7,2139417.0,En cours,,
Leader Multisport (cyclisme + tri + run),19,juin 2029,Y2,128.5,977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1106.0,0.0,0.0,83.0,10615.0,8012.0,18628.0,40.0,399.0,0.5,11.5,19.6,0,18668.0,224011.0,84.3,15730.0,2938.0,4816.0,1550.0,4,2500,0.0,2500.0,13428.0,optimal,11033.0,4697.0,123171.0,10.7,2396917.0,En cours,,
Leader Multisport (cyclisme + tri + run),20,juil. 2029,Y2,140.7,1083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1224.0,0.0,0.0,84.0,11770.0,8882.0,20652.0,90.0,895.0,1.1,11.5,21.7,0,20742.0,248905.0,84.3,17487.0,3255.0,4832.0,1550.0,4,2500,0.0,2500.0,14256.0,optimal,11049.0,6439.0,129610.0,10.7,2663287.0,En cours,,
Leader Multisport (cyclisme + tri + run),21,août 2029,Y2,153.2,1191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1344.0,0.0,0.0,85.0,12969.0,9768.0,22737.0,150.0,1496.0,1.8,11.5,23.8,0,22887.0,274644.0,84.4,19306.0,3581.0,4848.0,1550.0,4,2500,0.0,2500.0,15006.0,optimal,11065.0,8242.0,137851.0,10.7,2938689.0,En cours,,
Leader Multisport (cyclisme + tri + run),22,sept. 2029,Y2,165.9,1301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1467.0,0.0,0.0,86.0,14212.0,10670.0,24882.0,222.0,2209.0,2.7,11.5,25.8,0,25103.0,301242.0,84.4,21188.0,3916.0,4864.0,1550.0,4,2500,0.0,2500.0,15688.0,optimal,11081.0,10107.0,147959.0,10.7,3223287.0,En cours,,
Leader Multisport (cyclisme + tri + run),23,oct. 2029,Y2,178.8,1413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1592.0,0.0,0.0,87.0,15500.0,11587.0,27087.0,306.0,3043.0,3.7,11.5,27.9,0,27393.0,328715.0,84.4,23133.0,4260.0,4880.0,1550.0,4,2500,0.0,2500.0,16310.0,optimal,11097.0,12037.0,159995.0,10.7,3517247.0,En cours,,
Leader Multisport (cyclisme + tri + run),24,nov. 2029,Y2,191.9,1527.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1723.0,163.0,0.5,88.0,16834.0,12520.0,29354.0,402.0,4007.0,4.9,11.5,30.0,0,29920.0,359037.0,84.5,25283.0,4637.0,4896.0,6050.0,5,2500,5653.0,8153.0,19707.0,optimal,15763.0,9520.0,905272.0,12.4,4434104.0,En cours,,
